sleeping.category,p20,urban,povcal_year,iso3,value,total,percentage,demographic
5 people per room or more,P20,Urban,2000,TZA,2055849.22290761,11233347.6727763,0.183013050320689,P20 Urban
5 people per room or more,Not P20,Rural,2001,TZA,1418919.00685472,16629363.7533291,0.0853261151720649,Not P20 Rural
5 people per room or more,Not P20,Urban,2001,TZA,3652725.86825299,30171117.4177136,0.121066973346783,Not P20 Urban
5 people per room or more,P20,Rural,2001,TZA,12376679.7565355,79523727.9980105,0.155635054695187,P20 Rural
5 people per room or more,P20,Urban,2001,TZA,2084080.92326465,11101721.6120205,0.187725921807307,P20 Urban
5 people per room or more,Not P20,Rural,2002,TZA,1401345.03946427,17536524.6230993,0.079910077371796,Not P20 Rural
5 people per room or more,Not P20,Urban,2002,TZA,3479773.70525138,30868105.4538899,0.112730394498924,Not P20 Urban
5 people per room or more,P20,Rural,2002,TZA,12738934.5994482,81519071.0851955,0.156269378807504,P20 Rural
5 people per room or more,P20,Urban,2002,TZA,2305419.74685545,11294713.7531025,0.204114933521196,P20 Urban
5 people per room or more,Not P20,Rural,2003,TZA,1460065.84564108,21949016.8498845,0.0665207856746786,Not P20 Rural
5 people per room or more,Not P20,Urban,2003,TZA,3437402.87659791,31779850.1070378,0.108162966943531,Not P20 Urban
5 people per room or more,P20,Rural,2003,TZA,12800902.2635882,81368680.2565421,0.157319772463177,P20 Rural
5 people per room or more,P20,Urban,2003,TZA,1938090.40964214,10129416.2947519,0.191332881702796,P20 Urban
5 people per room or more,Not P20,Rural,2004,TZA,2288705.74100626,26707620.1398795,0.0856948589585785,Not P20 Rural
5 people per room or more,Not P20,Urban,2004,TZA,3372225.7296913,31777029.6893464,0.106121489725702,Not P20 Urban
5 people per room or more,P20,Rural,2004,TZA,12576582.3907434,81384488.2197819,0.154532917338988,P20 Rural
5 people per room or more,P20,Urban,2004,TZA,1681564.40489078,9522204.34820012,0.176594026278025,P20 Urban
5 people per room or more,Not P20,Rural,2005,TZA,2003347.72364881,30474028.7153462,0.0657395102682947,Not P20 Rural
5 people per room or more,Not P20,Urban,2005,TZA,3608230.85944791,33224223.9417262,0.1086024120767,Not P20 Urban
5 people per room or more,P20,Rural,2005,TZA,12888262.7863985,81670991.8239997,0.157807105051113,P20 Rural
5 people per room or more,P20,Urban,2005,TZA,1441454.19532851,8300642.59256225,0.173655735595714,P20 Urban
5 people per room or more,Not P20,Rural,2006,TZA,2311737.0749234,29209806.8106066,0.0791424979258665,Not P20 Rural
5 people per room or more,Not P20,Urban,2006,TZA,3862824.54063168,34558936.7753808,0.111774982133811,Not P20 Urban
5 people per room or more,P20,Rural,2006,TZA,13520723.3167308,85581674.3810225,0.157986197565316,P20 Rural
5 people per room or more,P20,Urban,2006,TZA,1433145.27111334,8709087.49999393,0.164557454625911,P20 Urban
5 people per room or more,Not P20,Rural,2007,TZA,2553533.58379432,31325316.9646072,0.0815166080100455,Not P20 Rural
5 people per room or more,Not P20,Urban,2007,TZA,3821898.67766743,34290248.5805354,0.111457304507174,Not P20 Urban
5 people per room or more,P20,Rural,2007,TZA,14514854.7434111,87761772.3671694,0.165389261769751,P20 Rural
5 people per room or more,P20,Urban,2007,TZA,1459015.08998921,9209315.86817539,0.158428173262155,P20 Urban
5 people per room or more,Not P20,Rural,2008,TZA,3458508.26807687,33751614.6500798,0.102469416765183,Not P20 Rural
5 people per room or more,Not P20,Urban,2008,TZA,3907536.9869739,35119230.8772962,0.111264879365568,Not P20 Urban
5 people per room or more,P20,Rural,2008,TZA,14056901.0940947,88812697.3764713,0.158275804128641,P20 Rural
5 people per room or more,P20,Urban,2008,TZA,1407316.40734359,9589226.04906164,0.146760166059627,P20 Urban
5 people per room or more,Not P20,Rural,2009,TZA,2204966.83585706,22866205.6773372,0.0964290651003113,Not P20 Rural
5 people per room or more,Not P20,Urban,2009,TZA,2467034.99768622,24406656.6399827,0.101080415645491,Not P20 Urban
5 people per room or more,P20,Rural,2009,TZA,10454258.7809672,72314802.7026298,0.144565958700832,P20 Rural
5 people per room or more,P20,Urban,2009,TZA,888504.868073468,5921535.7621071,0.150046356852079,P20 Urban
5 people per room or more,Not P20,Rural,2010,TZA,3076508.79558648,30721759.4874782,0.100141035113579,Not P20 Rural
5 people per room or more,Not P20,Urban,2010,TZA,3926077.01593859,32553302.4483317,0.120604569142256,Not P20 Urban
5 people per room or more,P20,Rural,2010,TZA,14423424.2227745,89982033.7295285,0.160292267522304,P20 Rural
5 people per room or more,P20,Urban,2010,TZA,1355026.47069969,9867265.02562425,0.137325435891387,P20 Urban
5 people per room or more,Not P20,Rural,2011,TZA,1784044.01240784,21252313.4585208,0.0839458732758598,Not P20 Rural
5 people per room or more,Not P20,Urban,2011,TZA,3175286.63237074,26650409.123184,0.119145886942819,Not P20 Urban
5 people per room or more,P20,Rural,2011,TZA,11317096.2233722,75349511.6587741,0.150194685728324,P20 Rural
5 people per room or more,P20,Urban,2011,TZA,1022404.81128327,7487118.22569118,0.136555184580231,P20 Urban
5 people per room or more,Not P20,Rural,2012,TZA,3144147.17314459,31591603.2720114,0.0995247739113687,Not P20 Rural
5 people per room or more,Not P20,Urban,2012,TZA,5294916.21292337,39768344.8590036,0.133143992582447,Not P20 Urban
5 people per room or more,P20,Rural,2012,TZA,16178086.8791371,97338331.9063437,0.166204685885754,P20 Rural
5 people per room or more,P20,Urban,2012,TZA,2216432.30791023,15481037.0950756,0.1431707898055,P20 Urban
5 people per room or more,Not P20,Rural,2013,TZA,2511857.44291699,27667193.0313718,0.0907883007889089,Not P20 Rural
5 people per room or more,Not P20,Urban,2013,TZA,5102760.4155385,37331618.0504005,0.136687362670683,Not P20 Urban
5 people per room or more,P20,Rural,2013,TZA,15873149.9299369,93896899.3316469,0.169048712395416,P20 Rural
5 people per room or more,P20,Urban,2013,TZA,2459742.86795006,17049566.1520178,0.144270114911924,P20 Urban
5 people per room or more,Not P20,Rural,2014,TZA,2550283.43921542,26447657.9281013,0.0964275720046151,Not P20 Rural
5 people per room or more,Not P20,Urban,2014,TZA,5140187.11571128,36911092.9267381,0.139258599736226,Not P20 Urban
5 people per room or more,P20,Rural,2014,TZA,15346400.4566862,91711824.5025295,0.167332844373443,P20 Rural
5 people per room or more,P20,Urban,2014,TZA,2605350.37042451,18220996.6580726,0.142986161477081,P20 Urban
5 people per room or more,Not P20,Rural,2015,TZA,2545980.68714383,24932725.1763381,0.102114015581419,Not P20 Rural
5 people per room or more,Not P20,Urban,2015,TZA,5237424.16152344,36948707.9079713,0.141748506458423,Not P20 Urban
5 people per room or more,P20,Rural,2015,TZA,14895031.4888807,88899439.5950342,0.167549216921191,P20 Rural
5 people per room or more,P20,Urban,2015,TZA,3023647.75846497,19569115.8832067,0.154511209219203,P20 Urban
5 people per room or more,Not P20,Rural,2016,TZA,3551977.27003462,31546293.3251276,0.112595709214602,Not P20 Rural
5 people per room or more,Not P20,Urban,2016,TZA,6985828.1120926,46341821.192412,0.150745653328714,Not P20 Urban
5 people per room or more,P20,Rural,2016,TZA,18427165.1896529,109082505.18508,0.168928694462852,P20 Rural
5 people per room or more,P20,Urban,2016,TZA,3625765.2400815,23772179.2822472,0.152521365291451,P20 Urban
5 people per room or more,Not P20,Rural,2017,TZA,3593320.3577746,32399640.0097054,0.110906181571715,Not P20 Rural
5 people per room or more,Not P20,Urban,2017,TZA,7093226.77887046,47179703.4437426,0.150344878435459,Not P20 Urban
5 people per room or more,P20,Rural,2017,TZA,19246205.9537664,112811418.974935,0.170605122501319,P20 Rural
5 people per room or more,P20,Urban,2017,TZA,3824211.52251578,24779115.1778268,0.154332045154615,P20 Urban
5 people per room or more,Not P20,Rural,2018,TZA,3112605.62830647,31306065.5437793,0.0994250019681878,Not P20 Rural
5 people per room or more,Not P20,Urban,2018,TZA,7080541.50095519,48722028.3282421,0.145325261363368,Not P20 Urban
5 people per room or more,P20,Rural,2018,TZA,20155109.7182053,117930789.353914,0.170906256361256,P20 Rural
5 people per room or more,P20,Urban,2018,TZA,4065248.59602647,25799079.2286923,0.15757339864693,P20 Urban
5 people per room or more,Not P20,Rural,2000,UGA,3983632.49517725,24910003.857559,0.159920990697414,Not P20 Rural
5 people per room or more,Not P20,Urban,2000,UGA,2963676.48829224,12584600.4061635,0.235500245748029,Not P20 Urban
5 people per room or more,P20,Rural,2000,UGA,9383024.99779143,28973251.0115669,0.323851299740077,P20 Rural
5 people per room or more,P20,Urban,2000,UGA,735906.572989354,2625357.33534408,0.280307203549838,P20 Urban
5 people per room or more,Not P20,Rural,2001,UGA,3960200.39383818,25004645.6488744,0.15837858490174,Not P20 Rural
5 people per room or more,Not P20,Urban,2001,UGA,2974884.03910692,12813500.1176362,0.232167948788041,Not P20 Urban
5 people per room or more,P20,Rural,2001,UGA,9846279.06542532,30554216.3558295,0.322255984272584,P20 Rural
5 people per room or more,P20,Urban,2001,UGA,841226.886655203,2865665.9772036,0.293553712591478,P20 Urban
5 people per room or more,Not P20,Rural,2002,UGA,3922944.98670519,25058683.9644553,0.156550319732262,Not P20 Rural
5 people per room or more,Not P20,Urban,2002,UGA,3035180.98164788,13107769.5627176,0.231555869755358,Not P20 Urban
5 people per room or more,P20,Rural,2002,UGA,10259868.5974479,32209091.1675446,0.318539524883777,P20 Rural
5 people per room or more,P20,Urban,2002,UGA,917108.177636604,3134557.28926752,0.292579810481279,P20 Urban
5 people per room or more,Not P20,Rural,2003,UGA,3983449.34239946,25790670.7523864,0.154453111384506,Not P20 Rural
5 people per room or more,Not P20,Urban,2003,UGA,3077995.70827492,13482759.5808109,0.228291225533356,Not P20 Urban
5 people per room or more,P20,Rural,2003,UGA,10657210.8717244,33346178.2113781,0.319593172092148,P20 Rural
5 people per room or more,P20,Urban,2003,UGA,950818.563112965,3241924.1089094,0.293288347034387,P20 Urban
5 people per room or more,Not P20,Rural,2004,UGA,4054922.08718304,26369588.4522046,0.153772672430314,Not P20 Rural
5 people per room or more,Not P20,Urban,2004,UGA,3199338.27522279,13882234.0927818,0.230462780978915,Not P20 Urban
5 people per room or more,P20,Rural,2004,UGA,11065866.9200452,34639563.0788545,0.319457462406629,P20 Rural
5 people per room or more,P20,Urban,2004,UGA,996955.900478983,3386289.38226981,0.294409540336074,P20 Urban
5 people per room or more,Not P20,Rural,2005,UGA,4195143.64339099,26608280.9602098,0.157663084273067,Not P20 Rural
5 people per room or more,Not P20,Urban,2005,UGA,3360527.99531351,14524000.9670339,0.231377566205147,Not P20 Urban
5 people per room or more,P20,Rural,2005,UGA,11519316.4197136,36080823.1176905,0.319264235800252,P20 Rural
5 people per room or more,P20,Urban,2005,UGA,1036204.44620552,3531008.03631277,0.293458535225415,P20 Urban
5 people per room or more,Not P20,Rural,2006,UGA,4405131.21727896,27975663.8679558,0.157462973464045,Not P20 Rural
5 people per room or more,Not P20,Urban,2006,UGA,3575980.39746456,15305211.4256327,0.233644625874008,Not P20 Urban
5 people per room or more,P20,Rural,2006,UGA,11751717.9572082,36601219.0913783,0.32107449557538,P20 Rural
5 people per room or more,P20,Urban,2006,UGA,945353.412632594,3412069.31107285,0.277061608791103,P20 Urban
5 people per room or more,Not P20,Rural,2007,UGA,3310016.01112467,21990954.9351562,0.150517156753073,Not P20 Rural
5 people per room or more,Not P20,Urban,2007,UGA,2573985.93770354,11132066.9500032,0.231222642593144,Not P20 Urban
5 people per room or more,P20,Rural,2007,UGA,9196227.5077106,29257332.8461827,0.314322141258015,P20 Rural
5 people per room or more,P20,Urban,2007,UGA,723294.380320943,2792427.42474342,0.259019938678407,P20 Urban
5 people per room or more,Not P20,Rural,2008,UGA,3474774.04434934,23111926.399567,0.150345496272195,Not P20 Rural
5 people per room or more,Not P20,Urban,2008,UGA,2625081.91167349,11554388.0500397,0.227193504346989,Not P20 Urban
5 people per room or more,P20,Rural,2008,UGA,9053354.93317891,28790901.0796838,0.31445194813883,P20 Rural
5 people per room or more,P20,Urban,2008,UGA,718377.71810192,2727182.24834481,0.26341390222011,P20 Urban
5 people per room or more,Not P20,Rural,2009,UGA,3471678.27468375,23139332.7227923,0.15003363823297,Not P20 Rural
5 people per room or more,Not P20,Urban,2009,UGA,2649796.87710295,11798884.3215856,0.224580291227642,Not P20 Urban
5 people per room or more,P20,Rural,2009,UGA,8954106.48633345,29349579.3695499,0.305084661472979,P20 Rural
5 people per room or more,P20,Urban,2009,UGA,725130.396007353,2802652.54229748,0.25873003701448,P20 Urban
5 people per room or more,Not P20,Rural,2010,UGA,3471677.08126801,23166289.6210801,0.149859003666645,Not P20 Rural
5 people per room or more,Not P20,Urban,2010,UGA,2674420.75244786,12004424.6406823,0.222786250278452,Not P20 Urban
5 people per room or more,P20,Rural,2010,UGA,8900054.7142982,29907167.9280113,0.297589351680549,P20 Rural
5 people per room or more,P20,Urban,2010,UGA,759358.985149609,2866992.51970909,0.264862562399242,P20 Urban
5 people per room or more,Not P20,Rural,2011,UGA,5269772.29432977,33899217.3938256,0.155454098928242,Not P20 Rural
5 people per room or more,Not P20,Urban,2011,UGA,5326288.83278702,18823235.1279314,0.282963518044965,Not P20 Urban
5 people per room or more,P20,Rural,2011,UGA,12185815.9728678,38187552.7252894,0.319104396674203,P20 Rural
5 people per room or more,P20,Urban,2011,UGA,1578433.49168125,4954327.57634781,0.318596917009841,P20 Urban
5 people per room or more,Not P20,Rural,2012,UGA,4336721.244981,27268575.1795815,0.15903732470145,Not P20 Rural
5 people per room or more,Not P20,Urban,2012,UGA,4415425.40821434,14509312.8877811,0.304316644238389,Not P20 Urban
5 people per room or more,P20,Rural,2012,UGA,10242524.5165804,30869329.5101081,0.331802623481877,P20 Rural
5 people per room or more,P20,Urban,2012,UGA,1300672.8958973,3544270.39702016,0.366979025356203,P20 Urban
5 people per room or more,Not P20,Rural,2013,UGA,4188855.59057724,25535253.2457174,0.16404206178295,Not P20 Rural
5 people per room or more,Not P20,Urban,2013,UGA,4529167.13760152,14791347.2997604,0.3062038261839,Not P20 Urban
5 people per room or more,P20,Rural,2013,UGA,10544238.0154696,33027291.1453615,0.319258336054924,P20 Rural
5 people per room or more,P20,Urban,2013,UGA,1201390.41419548,3695877.42449194,0.325062299478351,P20 Urban
5 people per room or more,Not P20,Rural,2014,UGA,4164533.92346622,25148002.0113993,0.165600985779247,Not P20 Rural
5 people per room or more,Not P20,Urban,2014,UGA,4520777.1704043,14901979.1248011,0.303367568330601,Not P20 Urban
5 people per room or more,P20,Rural,2014,UGA,10669965.9943297,33994239.6447445,0.313875706761963,P20 Rural
5 people per room or more,P20,Urban,2014,UGA,1179950.0745067,3902002.09063413,0.302396064148428,P20 Urban
5 people per room or more,Not P20,Rural,2015,UGA,3891838.01977612,23858086.0240604,0.163124486006601,Not P20 Rural
5 people per room or more,Not P20,Urban,2015,UGA,4582326.21762605,15192499.7466351,0.301617659637675,Not P20 Urban
5 people per room or more,P20,Rural,2015,UGA,10904634.4553851,35748895.8063955,0.305034161458892,P20 Rural
5 people per room or more,P20,Urban,2015,UGA,1421848.32108245,4278282.24290696,0.332340935065645,P20 Urban
5 people per room or more,Not P20,Rural,2016,UGA,7291994.87031284,36646954.2419529,0.19897956108901,Not P20 Rural
5 people per room or more,Not P20,Urban,2016,UGA,6914103.89418239,23119620.7995607,0.299057841567789,Not P20 Urban
5 people per room or more,P20,Rural,2016,UGA,14852492.5821387,48778020.0344515,0.304491501943878,P20 Rural
5 people per room or more,P20,Urban,2016,UGA,2282553.88614368,6255690.40318342,0.364876414757055,P20 Urban
5 people per room or more,Not P20,Rural,2017,UGA,7643426.77932081,37521330.3831894,0.203708842444064,Not P20 Rural
5 people per room or more,Not P20,Urban,2017,UGA,7170935.96896114,23892870.5732534,0.300128690982346,Not P20 Urban
5 people per room or more,P20,Rural,2017,UGA,15515415.8775934,51201109.3039084,0.303028900907211,P20 Rural
5 people per room or more,P20,Urban,2017,UGA,2443065.12200228,6528178.12484012,0.374233832974972,P20 Urban
5 people per room or more,Not P20,Rural,2018,UGA,7692657.84518198,37716834.7255658,0.203958203310407,Not P20 Rural
5 people per room or more,Not P20,Urban,2018,UGA,7354575.88028019,24467133.2128946,0.300590012580804,Not P20 Urban
5 people per room or more,P20,Rural,2018,UGA,16155162.0392431,54427901.409071,0.296817654566977,P20 Rural
5 people per room or more,P20,Urban,2018,UGA,2589187.62960095,7103549.67094486,0.364492084878538,P20 Urban
5 people per room or more,Not P20,Rural,2000,VNM,3125699.36300721,43822616.3499509,0.0713261695295998,Not P20 Rural
