birth.reg,p20,sex,povcal_year,iso3,value,total,percentage,demographic
Registered,P20,Male,2008,KEN,11537616.9766368,20789814.5804386,0.554964881095797,P20 Male
Registered,Not P20,Female,2008,KEN,14317340.0638461,19335020.4069312,0.74048745553502,Not P20 Female
Registered,P20,Female,2008,KEN,10672535.0150448,19639157.874058,0.543431397796466,P20 Female
Registered,Not P20,Male,2009,KEN,15155824.300387,19963897.6922489,0.759161589285811,Not P20 Male
Registered,P20,Male,2009,KEN,12078028.7547044,21777626.9588404,0.554607202039587,P20 Male
Registered,Not P20,Female,2009,KEN,14541585.1993417,19451834.966091,0.747568814185962,Not P20 Female
Registered,P20,Female,2009,KEN,11145872.0865444,20610224.3828196,0.540793340213968,P20 Female
Registered,Not P20,Male,2010,KEN,14758335.1941652,19304072.475113,0.764519259508157,Not P20 Male
Registered,P20,Male,2010,KEN,11938432.8062885,21401116.680179,0.557841582974291,P20 Male
Registered,Not P20,Female,2010,KEN,13830302.9751312,18363955.105945,0.753122238392635,Not P20 Female
Registered,P20,Female,2010,KEN,11039298.725611,20160734.8912964,0.547564301853737,P20 Female
Registered,Not P20,Male,2011,KEN,13914402.5947812,17993683.5692332,0.773293725058773,Not P20 Male
Registered,P20,Male,2011,KEN,12285724.2211814,21744739.1194118,0.564997545094197,P20 Male
Registered,Not P20,Female,2011,KEN,12952151.0101465,16984238.7666282,0.762598264668521,Not P20 Female
Registered,P20,Female,2011,KEN,11165372.7370589,20181336.3241595,0.553252399034279,P20 Female
Registered,Not P20,Male,2012,KEN,13488327.9974645,17356353.8408599,0.777140643774533,Not P20 Male
Registered,P20,Male,2012,KEN,12204855.1701823,21370335.4991638,0.571112005736171,P20 Male
Registered,Not P20,Female,2012,KEN,12327933.8817214,16038147.66452,0.768663198493525,Not P20 Female
Registered,P20,Female,2012,KEN,10980129.55401,19643761.5545739,0.558962677464052,P20 Female
Registered,Not P20,Male,2013,KEN,12629744.1661853,16149927.2827012,0.782031023738015,Not P20 Male
Registered,P20,Male,2013,KEN,12547375.3819979,21683490.682418,0.578660307317214,P20 Male
Registered,Not P20,Female,2013,KEN,11285053.2313402,14503448.7492108,0.778094467493754,Not P20 Female
Registered,P20,Female,2013,KEN,11101941.3312339,19571694.5099718,0.567244768999302,P20 Female
Registered,Not P20,Male,2014,KEN,16991201.8067312,22930360.2678099,0.740991489374191,Not P20 Male
Registered,P20,Male,2014,KEN,16205026.9520959,27916468.497369,0.580482698003982,P20 Male
Registered,Not P20,Female,2014,KEN,14110836.9994236,18664975.2113225,0.756006200901016,Not P20 Female
Registered,P20,Female,2014,KEN,13599448.7401739,23888158.0234986,0.569296666858792,P20 Female
Registered,Not P20,Male,2015,KEN,16989217.2764884,22589046.3580691,0.752099801256976,Not P20 Male
Registered,P20,Male,2015,KEN,16077511.5505895,28553645.8949746,0.563063351339632,P20 Male
Registered,Not P20,Female,2015,KEN,14928793.7785418,19805402.6487361,0.753773808254007,Not P20 Female
Registered,P20,Female,2015,KEN,14426305.8433262,24808577.0982202,0.581504766928416,P20 Female
Registered,Not P20,Male,2016,KEN,17360818.7936125,23096758.5378175,0.751656071789759,Not P20 Male
Registered,P20,Male,2016,KEN,16469691.6986387,29390258.0819112,0.560379281214113,P20 Male
Registered,Not P20,Female,2016,KEN,15251743.4682567,20235875.7009224,0.753698218632637,Not P20 Female
Registered,P20,Female,2016,KEN,14761315.698991,25380479.6793489,0.581601131479074,P20 Female
Registered,Not P20,Male,2017,KEN,17706941.7373168,23596332.7747164,0.750410748414678,Not P20 Male
Registered,P20,Male,2017,KEN,16728802.6019458,29937075.2403119,0.5587988294668,P20 Male
Registered,Not P20,Female,2017,KEN,15577414.8780902,20650645.3673267,0.754330656548714,Not P20 Female
Registered,P20,Female,2017,KEN,15647690.7856946,26258892.617645,0.595900635016875,P20 Female
Registered,Not P20,Male,2018,KEN,18231085.9219274,24273773.4494271,0.751061056078106,Not P20 Male
Registered,P20,Male,2018,KEN,17089419.7752912,30352077.8058242,0.563039535040067,P20 Male
Registered,Not P20,Female,2018,KEN,15979649.1995859,21191034.6972495,0.754075930122465,Not P20 Female
Registered,P20,Female,2018,KEN,16014371.1205001,26969134.0474993,0.593803682843313,P20 Female
Registered,Not P20,Male,2000,KGZ,2025261.59256511,2051044.23984429,0.987429502114913,Not P20 Male
Registered,P20,Male,2000,KGZ,461523.733931223,462659.72639094,0.997544648053595,P20 Male
Registered,Not P20,Female,2000,KGZ,1894974.25365914,1917675.25559703,0.988162228264853,Not P20 Female
Registered,P20,Female,2000,KGZ,462529.628423043,467020.778167734,0.990383404861961,P20 Female
Registered,Not P20,Male,2001,KGZ,1978437.88341735,2004466.33537315,0.987014772213196,Not P20 Male
Registered,P20,Male,2001,KGZ,532055.771257033,533202.593956802,0.997849180193857,P20 Male
Registered,Not P20,Female,2001,KGZ,1835142.80969465,1856335.70080308,0.988583481371794,Not P20 Female
Registered,P20,Female,2001,KGZ,544836.8667884,551095.36986697,0.988643520848159,P20 Female
Registered,Not P20,Male,2002,KGZ,1906142.96961567,1931925.59680748,0.986654440919247,Not P20 Male
Registered,P20,Male,2002,KGZ,627500.572958482,629143.810405109,0.997388136989588,P20 Male
Registered,Not P20,Female,2002,KGZ,1783906.51578122,1804383.44667621,0.9886515635395,Not P20 Female
Registered,P20,Female,2002,KGZ,618019.546669273,625247.146111194,0.988440411944502,P20 Female
Registered,Not P20,Male,2003,KGZ,2025714.42546969,2052259.75149923,0.987065318602994,Not P20 Male
Registered,P20,Male,2003,KGZ,534632.715866049,535802.312218346,0.997817112159418,P20 Male
Registered,Not P20,Female,2003,KGZ,1882660.58967688,1906033.11194403,0.987737609530136,Not P20 Female
Registered,P20,Female,2003,KGZ,544580.821499228,549204.8243384,0.99158054948854,P20 Female
Registered,Not P20,Male,2004,KGZ,2119297.75014586,2146166.25405858,0.987480697796871,Not P20 Male
Registered,P20,Male,2004,KGZ,472220.512177718,473404.347860618,0.997499313877766,P20 Male
Registered,Not P20,Female,2004,KGZ,1998679.09483452,2022336.16746892,0.988302106734304,Not P20 Female
Registered,P20,Female,2004,KGZ,458112.932534604,462793.230611879,0.989886848450469,P20 Female
Registered,Not P20,Male,2005,KGZ,2247879.7245092,2275439.32285738,0.987888229727187,Not P20 Male
Registered,P20,Male,2005,KGZ,373032.803371321,373843.727952277,0.997830846098722,P20 Male
Registered,Not P20,Female,2005,KGZ,2093371.08095634,2121104.50734278,0.98692500709398,Not P20 Female
Registered,P20,Female,2005,KGZ,391287.081226707,392212.441847566,0.997640664797629,P20 Female
Registered,Not P20,Male,2006,KGZ,2387283.47798736,2415465.95455022,0.988332488599241,Not P20 Male
Registered,P20,Male,2006,KGZ,261957.202191564,262451.891563189,0.998115123618738,P20 Male
Registered,Not P20,Female,2006,KGZ,2223983.20989689,2252016.39322602,0.987551963025911,Not P20 Female
Registered,P20,Female,2006,KGZ,287530.398272644,288465.760660567,0.996757457849484,P20 Female
Registered,Not P20,Male,2007,KGZ,2494276.51569712,2522729.02212127,0.988721536806112,Not P20 Male
Registered,P20,Male,2007,KGZ,180347.813494715,180847.242723112,0.9972383918003,P20 Male
Registered,Not P20,Female,2007,KGZ,2313545.14815814,2342248.6856499,0.987745307461324,Not P20 Female
Registered,P20,Female,2007,KGZ,222032.479712543,222575.049505726,0.997562306312466,P20 Female
Registered,Not P20,Male,2008,KGZ,2570401.37415816,2599125.53062277,0.988948530524526,Not P20 Male
Registered,P20,Male,2008,KGZ,129758.905940653,130263.103464963,0.996129391125355,P20 Male
Registered,Not P20,Female,2008,KGZ,2416902.21859436,2445879.80284336,0.988152490479987,Not P20 Female
Registered,P20,Female,2008,KGZ,142883.813095678,143431.563068915,0.996181105737699,P20 Female
Registered,Not P20,Male,2009,KGZ,2591610.71929638,2620683.75434176,0.988906316911676,Not P20 Male
Registered,P20,Male,2009,KGZ,141345.235327113,141855.556746373,0.996402527817978,P20 Male
Registered,Not P20,Female,2009,KGZ,2423809.00956724,2453138.55048657,0.988044074838941,Not P20 Female
Registered,P20,Female,2009,KGZ,167067.735576685,167622.138425299,0.996692543993159,P20 Female
Registered,Not P20,Male,2010,KGZ,2608863.23771638,2638285.15134255,0.988848091870889,Not P20 Male
Registered,P20,Male,2010,KGZ,156888.391431783,157404.836745994,0.996718999715087,P20 Male
Registered,Not P20,Female,2010,KGZ,2441983.20659508,2471664.70418474,0.987991292856429,Not P20 Female
Registered,P20,Female,2010,KGZ,179984.25200273,180545.307726722,0.996892438075205,P20 Female
Registered,Not P20,Male,2011,KGZ,2684219.05954821,2714001.19300934,0.989026484756956,Not P20 Male
Registered,P20,Male,2011,KGZ,115394.357383173,115917.125666318,0.995490154883157,P20 Male
Registered,Not P20,Female,2011,KGZ,2520704.50619235,2550749.40176824,0.988221149613888,Not P20 Female
Registered,P20,Female,2011,KGZ,133364.35468679,133932.279556103,0.995759611714259,P20 Female
Registered,Not P20,Male,2012,KGZ,2676781.11293564,2707063.34169987,0.988813623864,Not P20 Male
Registered,P20,Male,2012,KGZ,169842.821967641,170374.368465528,0.9968801263789,P20 Male
Registered,Not P20,Female,2012,KGZ,2505033.96704187,2535583.37016688,0.987951726027059,Not P20 Female
Registered,P20,Female,2012,KGZ,193601.458323799,194178.919667723,0.997026137827356,P20 Female
Registered,Not P20,Male,2013,KGZ,2587410.13513368,2618299.39102609,0.988202550098634,Not P20 Male
Registered,P20,Male,2013,KGZ,316276.24275061,316818.444446522,0.9982886043871,P20 Male
Registered,Not P20,Female,2013,KGZ,2414966.77938797,2445692.40321315,0.98743684046906,Not P20 Female
Registered,P20,Female,2013,KGZ,337764.56226588,338789.761314241,0.996973937333929,P20 Female
Registered,Not P20,Male,2014,KGZ,2629361.9411472,2660877.12625807,0.988156091538436,Not P20 Male
Registered,P20,Male,2014,KGZ,333163.735149006,333716.923832916,0.998342341534386,P20 Male
Registered,Not P20,Female,2014,KGZ,2455755.33620959,2487103.57346951,0.987395684846295,Not P20 Female
Registered,P20,Female,2014,KGZ,352756.403111523,353802.376439502,0.997043622661598,P20 Female
Registered,Not P20,Male,2015,KGZ,2673231.90955728,2705402.72717136,0.988108677022104,Not P20 Male
Registered,P20,Male,2015,KGZ,350925.266542261,351489.963598415,0.998393419116801,P20 Male
Registered,Not P20,Female,2015,KGZ,2500342.81220402,2532343.20883389,0.987363325587845,Not P20 Female
Registered,P20,Female,2015,KGZ,366596.366951486,367664.100396338,0.997095899643993,P20 Female
Registered,Not P20,Male,2016,KGZ,2767686.15636663,2800519.08720058,0.988276126742356,Not P20 Male
Registered,P20,Male,2016,KGZ,318711.727112562,319288.046297521,0.998194986653454,P20 Male
Registered,Not P20,Female,2016,KGZ,2577834.30297651,2610493.30536219,0.987489336854992,Not P20 Female
Registered,P20,Female,2016,KGZ,348109.852486218,349199.561139709,0.996879410014336,P20 Female
Registered,Not P20,Male,2017,KGZ,2846751.97089473,2880225.95261939,0.98837800149179,Not P20 Male
Registered,P20,Male,2017,KGZ,299906.695341092,300494.266946029,0.998044649533886,P20 Male
Registered,Not P20,Female,2017,KGZ,2648180.8913901,2681950.20770651,0.98740867141404,Not P20 Female
Registered,P20,Female,2017,KGZ,334891.246843157,335529.572728076,0.998097557005994,P20 Female
Registered,Not P20,Male,2018,KGZ,2932195.79135468,2966342.68749366,0.988488553165841,Not P20 Male
Registered,P20,Male,2018,KGZ,277718.928221303,278318.311549317,0.997846410734969,P20 Male
Registered,Not P20,Female,2018,KGZ,2722974.50108114,2757422.66880813,0.987507113756383,Not P20 Female
Registered,P20,Female,2018,KGZ,320065.174247381,320716.332148895,0.997969676513975,P20 Female
Registered,Not P20,Male,2000,LBR,460008.2108374,1527816.28925317,0.301088693760597,Not P20 Male
Registered,P20,Male,2000,LBR,371850.825974954,1461949.50548354,0.25435271504262,P20 Male
Registered,Not P20,Female,2000,LBR,407194.306103915,1387206.71261373,0.293535420785769,Not P20 Female
Registered,P20,Female,2000,LBR,309996.102751133,1319939.49264956,0.234856297942013,P20 Female
Registered,Not P20,Male,2001,LBR,493916.841873418,1659568.52331959,0.29761762466153,Not P20 Male
Registered,P20,Male,2001,LBR,363929.290151799,1434682.57331616,0.253665373038305,P20 Male
Registered,Not P20,Female,2001,LBR,446935.509087785,1503099.99855407,0.297342498514883,Not P20 Female
Registered,P20,Female,2001,LBR,299357.540860633,1310502.90481019,0.228429513404239,P20 Female
Registered,Not P20,Male,2002,LBR,538757.313943968,1794910.08013955,0.300158386709868,Not P20 Male
Registered,P20,Male,2002,LBR,348364.615799914,1368117.03612925,0.254630712578162,P20 Male
Registered,Not P20,Female,2002,LBR,503799.754134335,1637275.58843808,0.307706141648975,Not P20 Female
Registered,P20,Female,2002,LBR,281300.671080601,1249155.29529312,0.225192713940817,P20 Female
Registered,Not P20,Male,2003,LBR,453867.244983143,1506644.71759662,0.301243710399852,Not P20 Male
Registered,P20,Male,2003,LBR,444742.281775657,1716303.2582716,0.259128029753632,P20 Male
Registered,Not P20,Female,2003,LBR,405453.726248015,1365537.97157011,0.296918675781546,Not P20 Female
Registered,P20,Female,2003,LBR,374971.928292535,1565630.05256167,0.239502255133011,P20 Female
Registered,Not P20,Male,2004,LBR,374004.191430765,1181512.89009502,0.316546856632845,Not P20 Male
Registered,P20,Male,2004,LBR,563595.455916185,2118413.88629335,0.266045959933885,P20 Male
Registered,Not P20,Female,2004,LBR,340479.789989601,1052708.19158408,0.323432260441764,Not P20 Female
Registered,P20,Female,2004,LBR,475851.863115917,1918667.03202756,0.248011695188746,P20 Female
Registered,Not P20,Male,2005,LBR,292822.630875074,913087.71895048,0.32069496150014,Not P20 Male
Registered,P20,Male,2005,LBR,682391.079377191,2473223.09406427,0.275911655933882,P20 Male
Registered,Not P20,Female,2005,LBR,284873.885810736,816579.429913961,0.348862431962989,Not P20 Female
Registered,P20,Female,2005,LBR,573254.705856483,2233341.75707129,0.256680243425092,P20 Female
Registered,Not P20,Male,2006,LBR,322811.52067212,982257.107218155,0.328642590926476,Not P20 Male
Registered,P20,Male,2006,LBR,698308.391186896,2541742.04647426,0.274736137034655,P20 Male
Registered,Not P20,Female,2006,LBR,290541.115877578,845280.056493173,0.343721721157069,Not P20 Female
Registered,P20,Female,2006,LBR,589731.875026023,2289142.78981442,0.257621271005918,P20 Female
Registered,Not P20,Male,2007,LBR,341539.985766249,1052592.07184795,0.324475164596894,Not P20 Male
Registered,P20,Male,2007,LBR,716784.558934074,2602724.4909443,0.275397784678322,P20 Male
Registered,Not P20,Female,2007,LBR,326599.696308073,949074.950998449,0.344124240097668,Not P20 Female
Registered,P20,Female,2007,LBR,579617.835483844,2319430.48620931,0.249896618557914,P20 Female
Registered,Not P20,Male,2008,LBR,152757.354028762,708677.661815004,0.215552658507019,Not P20 Male
Registered,P20,Male,2008,LBR,294048.143115151,1823111.88485969,0.161289137302608,P20 Male
Registered,Not P20,Female,2008,LBR,148188.272663046,641201.575242001,0.231110275434238,Not P20 Female
Registered,P20,Female,2008,LBR,251867.012814226,1683263.85794182,0.149630143620021,P20 Female
Registered,Not P20,Male,2009,LBR,169520.153585719,756612.576874442,0.224051461430902,Not P20 Male
Registered,P20,Male,2009,LBR,306295.654469532,1849716.48534345,0.165590595583982,P20 Male
Registered,Not P20,Female,2009,LBR,157250.177809064,683994.498409729,0.229899769917253,Not P20 Female
Registered,P20,Female,2009,LBR,270171.99077063,1720224.26947507,0.157056260375325,P20 Female
Registered,Not P20,Male,2010,LBR,179676.676656871,798849.159660308,0.224919403724821,Not P20 Male
Registered,P20,Male,2010,LBR,332923.190699478,1890615.95695025,0.176092447265978,P20 Male
Registered,Not P20,Female,2010,LBR,165643.835189014,719767.915118417,0.23013506396956,Not P20 Female
Registered,P20,Female,2010,LBR,299785.449232829,1786154.42784811,0.167838482809126,P20 Female
Registered,Not P20,Male,2011,LBR,198397.385842868,914586.023137326,0.216925888679449,Not P20 Male
Registered,P20,Male,2011,LBR,343702.288474113,1851886.59542317,0.185595753715996,P20 Male
Registered,Not P20,Female,2011,LBR,184698.624136264,811189.804762527,0.227688542252247,Not P20 Female
Registered,P20,Female,2011,LBR,306116.406793094,1771088.00808221,0.172840878260232,P20 Female
Registered,Not P20,Male,2012,LBR,234481.418147774,1062739.39400676,0.220638681006948,Not P20 Male
Registered,P20,Male,2012,LBR,336626.050575542,1746853.76423454,0.192704196234221,P20 Male
Registered,Not P20,Female,2012,LBR,214343.579944892,959731.585251415,0.22333700717867,Not P20 Female
Registered,P20,Female,2012,LBR,306041.796330003,1675778.5239184,0.182626637089488,P20 Female
Registered,Not P20,Male,2013,LBR,308760.265659459,1950498.91205797,0.158298096835997,Not P20 Male
Registered,P20,Male,2013,LBR,380479.243736923,2400118.51759852,0.158525189880047,P20 Male
Registered,Not P20,Female,2013,LBR,297290.149523888,1786488.73612828,0.166410312873387,Not P20 Female
Registered,P20,Female,2013,LBR,352285.342939945,2359561.83421523,0.149301170171331,P20 Female
Registered,Not P20,Male,2014,LBR,308308.787845591,1951281.8446333,0.158003206299258,Not P20 Male
Registered,P20,Male,2014,LBR,400162.693063361,2483641.55269207,0.161119342132771,P20 Male
Registered,Not P20,Female,2014,LBR,302456.543608894,1811299.6650947,0.166983161007255,Not P20 Female
Registered,P20,Female,2014,LBR,362926.622541165,2472786.93757993,0.146768254484697,P20 Female
