educ.category,p20,povcal_year,iso3,value,total,percentage,demographic
Completed secondary education,P20,2014,MWI,1092047.48264753,14040646.8087112,0.0777775765978237,P20
Completed secondary education,Not P20,2015,MWI,1193343.77389039,2066791.70172409,0.577389474176292,Not P20
Completed secondary education,P20,2015,MWI,1162675.30848886,14534036.1846029,0.079996725873063,P20
Completed secondary education,Not P20,2016,MWI,1182471.93969892,2029480.27541727,0.582647663060336,Not P20
Completed secondary education,P20,2016,MWI,1238265.93538461,15027364.9440162,0.0824007362566704,P20
Completed secondary education,Not P20,2017,MWI,1165790.75163444,1972825.21804095,0.590924498011078,Not P20
Completed secondary education,P20,2017,MWI,1320367.29224227,15544979.3249194,0.0849385042362613,P20
Completed secondary education,Not P20,2018,MWI,1148853.04155712,1908131.62430343,0.602082700650438,Not P20
Completed secondary education,P20,2018,MWI,1403862.56816447,16078646.4950543,0.0873122354295363,P20
Completed secondary education,Not P20,2000,NAM,708423.688393874,2347092.24906489,0.301830355699107,Not P20
Completed secondary education,P20,2000,NAM,49405.3578167744,1153309.2137641,0.0428379113139383,P20
Completed secondary education,Not P20,2001,NAM,719586.529879632,2368181.18770173,0.303856197159464,Not P20
Completed secondary education,P20,2001,NAM,51396.6492240411,1188912.24068242,0.0432299773400768,P20
Completed secondary education,Not P20,2002,NAM,728177.087736238,2388841.04858865,0.304824420262894,Not P20
Completed secondary education,P20,2002,NAM,54619.456721869,1222572.88103989,0.044675828794281,P20
Completed secondary education,Not P20,2003,NAM,742884.408364626,2441014.30451367,0.304334311761697,Not P20
Completed secondary education,P20,2003,NAM,51940.9366218217,1224112.60635165,0.0424315020957319,P20
Completed secondary education,Not P20,2004,NAM,754879.386285104,2494592.03504771,0.302606348324474,Not P20
Completed secondary education,P20,2004,NAM,52800.9370975129,1226311.04489234,0.0430567247334449,P20
Completed secondary education,Not P20,2005,NAM,767768.780613087,2555610.80608839,0.300424766863555,Not P20
Completed secondary education,P20,2005,NAM,53257.5265177216,1224893.32600985,0.0434793180653623,P20
Completed secondary education,Not P20,2006,NAM,782974.126028618,2619774.18677225,0.298870845427063,Not P20
Completed secondary education,P20,2006,NAM,52477.539276181,1225039.53702187,0.0428374249893651,P20
Completed secondary education,Not P20,2007,NAM,798742.28720987,2696044.00091527,0.296264559086835,Not P20
Completed secondary education,P20,2007,NAM,51375.1951682673,1217490.58041481,0.0421976120347177,P20
Completed secondary education,Not P20,2008,NAM,765867.678580885,2593980.47612169,0.295248050488779,Not P20
Completed secondary education,P20,2008,NAM,46911.3442824723,1131378.49935827,0.0414638817240039,P20
Completed secondary education,Not P20,2009,NAM,773404.369783157,2584969.16235925,0.299192880536063,Not P20
Completed secondary education,P20,2009,NAM,48523.6198754843,1147180.75638904,0.0422981466566971,P20
Completed secondary education,Not P20,2010,NAM,780968.47698096,2576348.15210499,0.303130023922766,Not P20
Completed secondary education,P20,2010,NAM,49968.2372891358,1163518.45519807,0.0429458055142148,P20
Completed secondary education,Not P20,2011,NAM,788058.611231384,2558258.12476906,0.308044994991475,Not P20
Completed secondary education,P20,2011,NAM,51484.5317810126,1188310.1039034,0.0433258386105568,P20
Completed secondary education,Not P20,2012,NAM,799895.052688842,2598586.75272441,0.307819260546224,Not P20
Completed secondary education,P20,2012,NAM,49428.5252643966,1144798.83728069,0.0431766033077106,P20
Completed secondary education,Not P20,2013,NAM,939099.591053693,3018811.8060461,0.311082522326452,Not P20
Completed secondary education,P20,2013,NAM,53747.2243875369,1319352.4029041,0.0407375802471205,P20
Completed secondary education,Not P20,2014,NAM,964882.113660542,3128762.80310895,0.308390943762746,Not P20
Completed secondary education,P20,2014,NAM,50638.3232462049,1287097.25048912,0.0393430436021533,P20
Completed secondary education,Not P20,2015,NAM,983998.882419479,3243948.23905808,0.303333718637013,Not P20
Completed secondary education,P20,2015,NAM,46454.6035295616,1251969.27374057,0.0371052265450308,P20
Completed secondary education,Not P20,2016,NAM,995052.542690813,3238163.07873495,0.307289200233717,Not P20
Completed secondary education,P20,2016,NAM,53512.5349305389,1342503.86402863,0.0398602464874526,P20
Completed secondary education,Not P20,2017,NAM,1003570.62138793,3211798.62510877,0.312463743381154,Not P20
Completed secondary education,P20,2017,NAM,59672.4699984165,1456342.58451821,0.0409741984013723,P20
Completed secondary education,Not P20,2018,NAM,1015367.75837688,3185637.42553441,0.318732995236125,Not P20
Completed secondary education,P20,2018,NAM,67174.9058445559,1571755.44356391,0.0427387772821951,P20
Completed secondary education,Not P20,2000,NER,1248521.2898684,9566062.73644858,0.130515691174728,Not P20
Completed secondary education,P20,2000,NER,60884.3500646861,12508135.7988564,0.00486757987311366,P20
Completed secondary education,Not P20,2001,NER,1303849.22894166,9942790.46146987,0.131135140984245,Not P20
Completed secondary education,P20,2001,NER,63033.0450532869,12950310.7114234,0.00486729982452745,P20
Completed secondary education,Not P20,2002,NER,1360705.69518475,10255062.212274,0.132686244804654,Not P20
Completed secondary education,P20,2002,NER,65782.1588469498,13488425.6425576,0.00487693379421531,P20
Completed secondary education,Not P20,2003,NER,1388026.56505136,10394038.5900098,0.133540639957356,Not P20
Completed secondary education,P20,2003,NER,88341.8558268948,14243309.3600882,0.00620234059329227,P20
Completed secondary education,Not P20,2004,NER,1465428.31211506,10344856.2228344,0.141657678033299,Not P20
Completed secondary education,P20,2004,NER,94734.0660978242,15199833.7377071,0.0062325725223436,P20
Completed secondary education,Not P20,2005,NER,1599745.48439658,10059111.1282412,0.159034477699054,Not P20
Completed secondary education,P20,2005,NER,107993.39282273,16415174.5065691,0.00657887570915025,P20
Completed secondary education,Not P20,2006,NER,1700103.6476928,10491807.5840336,0.16204106242665,Not P20
Completed secondary education,P20,2006,NER,109613.915447673,16975855.3392897,0.00645704815791979,P20
Completed secondary education,Not P20,2007,NER,350686.786216315,4840416.06834158,0.0724497194590272,Not P20
Completed secondary education,P20,2007,NER,17188.8118390975,11403061.1347202,0.00150738574809186,P20
Completed secondary education,Not P20,2008,NER,361602.911459024,5277613.54571724,0.0685163679239955,Not P20
Completed secondary education,P20,2008,NER,17850.722883824,11638065.7975741,0.00153382213112637,P20
Completed secondary education,Not P20,2009,NER,374420.792865338,5961184.00107546,0.0628098030186266,Not P20
Completed secondary education,P20,2009,NER,18543.9041921024,11590682.1028726,0.00159989757526924,P20
Completed secondary education,Not P20,2010,NER,389660.781878905,6796533.09786964,0.0573322863683315,Not P20
Completed secondary education,P20,2010,NER,18083.6927821775,11477025.3628391,0.00157564283518356,P20
Completed secondary education,Not P20,2011,NER,402160.283891266,6863418.64518251,0.0585947477025237,Not P20
Completed secondary education,P20,2011,NER,19254.0714637711,12145234.6200095,0.00158531902150739,P20
Completed secondary education,Not P20,2012,NER,1237915.52392354,15604340.4245762,0.0793314866403376,Not P20
Completed secondary education,P20,2012,NER,92735.8424116068,19574754.4823643,0.00473752263381674,P20
Completed secondary education,Not P20,2013,NER,1273571.32863085,14989217.7934828,0.0849658298503466,Not P20
Completed secondary education,P20,2013,NER,95420.8444836926,21596858.1648886,0.00441827435061014,P20
Completed secondary education,Not P20,2014,NER,1316078.36806775,15291137.8903599,0.0860680465707821,Not P20
Completed secondary education,P20,2014,NER,106375.412741116,22750222.1760123,0.00467579665456092,P20
Completed secondary education,Not P20,2015,NER,1381121.29944888,15670710.7018721,0.0881339286854354,Not P20
Completed secondary education,P20,2015,NER,110405.634213358,23876868.1740191,0.00462395794158181,P20
Completed secondary education,Not P20,2016,NER,1420377.65238959,16093108.2924984,0.0882599946867743,Not P20
Completed secondary education,P20,2016,NER,113306.609997585,25015538.6695042,0.00452944913537736,P20
Completed secondary education,Not P20,2017,NER,1486176.70686242,16197021.8574429,0.091756170976548,Not P20
Completed secondary education,P20,2017,NER,118717.58481082,26517389.4177114,0.00447697105249457,P20
Completed secondary education,Not P20,2018,NER,1549979.42750085,16419518.6823203,0.0943985909385876,Not P20
Completed secondary education,P20,2018,NER,123908.507598751,27954916.0374513,0.00443244069961612,P20
Completed secondary education,Not P20,2000,NGA,33348275.1395416,50340671.2989548,0.662451935563164,Not P20
Completed secondary education,P20,2000,NGA,9715240.73886727,71033388.4740102,0.136770059088789,P20
Completed secondary education,Not P20,2001,NGA,34985351.2414437,53546141.151407,0.65336830048162,Not P20
Completed secondary education,P20,2001,NGA,9173452.15719744,70914974.8044442,0.12935846318065,P20
Completed secondary education,Not P20,2002,NGA,36672036.2715871,56753113.2629196,0.646167834030476,Not P20
Completed secondary education,P20,2002,NGA,8614394.93520812,70886209.6320721,0.121524270798513,P20
Completed secondary education,Not P20,2003,NGA,37371424.5529579,57455367.8705957,0.650442699055169,Not P20
Completed secondary education,P20,2003,NGA,9078739.69555612,73463924.1788926,0.123580924882918,P20
Completed secondary education,Not P20,2004,NGA,37851531.5540644,58000640.8106438,0.652605402716831,Not P20
Completed secondary education,P20,2004,NGA,9802947.27915829,76312999.0390244,0.12845710956983,P20
Completed secondary education,Not P20,2005,NGA,38556939.4478179,58572182.703562,0.658280734439373,Not P20
Completed secondary education,P20,2005,NGA,10345804.6305825,79259679.4136165,0.130530487974761,P20
Completed secondary education,Not P20,2006,NGA,38718785.0064502,58281827.874388,0.664337177102595,Not P20
Completed secondary education,P20,2006,NGA,11477546.6419199,83195996.9988828,0.137957919322417,P20
Completed secondary education,Not P20,2007,NGA,38939880.1716526,57847980.2022896,0.673141569255885,Not P20
Completed secondary education,P20,2007,NGA,12595248.3280265,87403229.3038904,0.144105068294838,P20
Completed secondary education,Not P20,2008,NGA,39192419.5415661,57541402.9500836,0.681116857292566,Not P20
Completed secondary education,P20,2008,NGA,13726574.2266463,91610216.0418185,0.149836719306287,P20
Completed secondary education,Not P20,2009,NGA,39334250.6181081,56958377.532976,0.69057884584819,Not P20
Completed secondary education,P20,2009,NGA,15012862.2891148,96218380.0061499,0.156029048588796,P20
Completed secondary education,Not P20,2010,NGA,39494883.9531531,56453359.8687179,0.699602008542951,Not P20
Completed secondary education,P20,2010,NGA,16323647.6091757,100870575.441497,0.161827644362385,P20
Completed secondary education,Not P20,2011,NGA,39259281.5201043,55015234.327285,0.713607458009746,Not P20
Completed secondary education,P20,2011,NGA,18074199.2305751,106578569.097254,0.169585681095814,P20
Completed secondary education,Not P20,2012,NGA,39622899.2628167,55066279.2366261,0.719549237974705,Not P20
Completed secondary education,P20,2012,NGA,19268431.5468629,110918307.948167,0.173717323166047,P20
Completed secondary education,Not P20,2013,NGA,39819899.5339187,54855853.0007168,0.725900653361427,Not P20
Completed secondary education,P20,2013,NGA,20669183.2083945,115631980.94919,0.178749711271286,P20
Completed secondary education,Not P20,2014,NGA,40301377.3427857,55105583.996398,0.731348339315668,Not P20
Completed secondary education,P20,2014,NGA,21821423.8145721,119986867.865332,0.181865100763056,P20
Completed secondary education,Not P20,2015,NGA,40823295.5324144,55251183.1505276,0.738867354590298,Not P20
Completed secondary education,P20,2015,NGA,22966120.3890052,124538604.631541,0.184409649176273,P20
Completed secondary education,Not P20,2016,NGA,39992236.7963798,53161548.1451239,0.752277504921534,Not P20
Completed secondary education,P20,2016,NGA,25495592.2023392,131415198.763678,0.194007941563803,P20
Completed secondary education,Not P20,2017,NGA,39036690.7639877,50919402.8557535,0.766636853039545,Not P20
Completed secondary education,P20,2017,NGA,28181309.4789959,138533813.234333,0.203425494621495,P20
Completed secondary education,Not P20,2018,NGA,37946941.1042293,48581276.8079313,0.781102177578712,Not P20
Completed secondary education,P20,2018,NGA,31032363.8176326,145836157.71653,0.212789230760948,P20
Completed secondary education,Not P20,2000,NPL,12735886.4246387,38296161.0339089,0.332563005815697,Not P20
Completed secondary education,P20,2000,NPL,4249487.64245498,33462376.7287379,0.126993001032275,P20
Completed secondary education,Not P20,2001,NPL,12919329.7655653,38641716.0267341,0.33433633632179,Not P20
Completed secondary education,P20,2001,NPL,4430383.52900693,34333524.6142743,0.129039578044515,P20
Completed secondary education,Not P20,2002,NPL,13104117.5193805,38991214.4022369,0.336078722355176,Not P20
Completed secondary education,P20,2002,NPL,4537924.70445436,35118422.0603198,0.129217784804225,P20
Completed secondary education,Not P20,2003,NPL,13317083.1992828,39642455.9495152,0.335929822719414,Not P20
Completed secondary education,P20,2003,NPL,4631702.66913503,35531500.6319872,0.13035482844103,P20
Completed secondary education,Not P20,2004,NPL,13675999.8013833,40294983.8887219,0.339397078285247,Not P20
Completed secondary education,P20,2004,NPL,4653843.04829216,35893035.5517905,0.129658664327153,P20
Completed secondary education,Not P20,2005,NPL,14058160.908218,40912104.7215194,0.34361861859489,Not P20
Completed secondary education,P20,2005,NPL,4696043.78441124,36249911.0424891,0.129546353338824,P20
Completed secondary education,Not P20,2006,NPL,14544980.6415259,43306746.2776519,0.33585946513446,Not P20
Completed secondary education,P20,2006,NPL,4471148.86973893,34820493.4670659,0.12840567219324,P20
Completed secondary education,Not P20,2007,NPL,15048803.693364,45628206.1470056,0.329813616710671,Not P20
Completed secondary education,P20,2007,NPL,4200894.06860159,33329944.115518,0.126039637331576,P20
